x,y,z,sample,pop,super_pop,gender,color,pop_zone
4.39564306436893,-0.15678705833352344,0.0004863038739971224,HG03511,ESN,AFR,female,#40E0D0,AFRICA
3.8609791912687026,-0.10967153577486977,0.5728422968446234,HG03514,ESN,AFR,female,#40E0D0,AFRICA
4.1065952643584644,-0.057495711805206205,0.21683327252539886,HG03515,ESN,AFR,male,#40E0D0,AFRICA
3.8317346477740633,-0.10842489863066382,0.5374063440069976,HG03517,ESN,AFR,female,#40E0D0,AFRICA
3.904952425273877,-0.5031753380212599,-0.1095791218498668,HG03518,ESN,AFR,male,#40E0D0,AFRICA
3.9885901828000825,-0.23238954952713042,-0.30475648334611666,HG03520,ESN,AFR,female,#40E0D0,AFRICA
4.094470957161979,-0.24768799733590227,0.02512487461727132,HG03521,ESN,AFR,male,#40E0D0,AFRICA
4.156819313313443,-0.1654988133777563,-0.48033383254682943,HG03538,GWD,AFR,male,#40E0D0,AFRICA
3.843451412626324,0.10416999624170266,-0.1288231845320201,HG03539,GWD,AFR,female,#40E0D0,AFRICA
3.984118643684031,-0.34612378887776146,-0.19865767485095226,HG03547,MSL,AFR,male,#40E0D0,AFRICA
3.882179263747791,-0.4583248517008583,0.17854337375139015,HG03548,MSL,AFR,female,#40E0D0,AFRICA
4.2750269670557355,-0.42834568667631545,-0.5527758476827462,HG03556,MSL,AFR,male,#40E0D0,AFRICA
4.1205518566740915,0.14806319865116854,0.0004978194209360214,HG03557,MSL,AFR,female,#40E0D0,AFRICA
3.9005678640843833,-0.2987089298624893,-0.12241708400461132,HG03558,MSL,AFR,female,#40E0D0,AFRICA
4.0760932241118875,0.024880101454098476,-0.2136466715302881,HG03559,MSL,AFR,male,#40E0D0,AFRICA
3.5968400788541017,-0.5772794835252479,0.2498517296109674,HG03563,MSL,AFR,female,#40E0D0,AFRICA
4.235148779633095,-0.2113780068918959,-0.22844625931052603,HG03565,MSL,AFR,male,#40E0D0,AFRICA
4.084111468867852,0.0684192406796444,-0.14314210126868487,HG03567,MSL,AFR,female,#40E0D0,AFRICA
3.970364747195796,-0.34028088002655144,-0.453791307389107,HG03571,MSL,AFR,male,#40E0D0,AFRICA
4.081106495317135,0.30654174556377317,-0.07955467876680918,HG03572,MSL,AFR,female,#40E0D0,AFRICA
4.012958728524246,-0.37647382971160565,0.019949818202630497,HG03575,MSL,AFR,female,#40E0D0,AFRICA
4.519425365067565,-0.09199700284243625,-0.39917447869885125,HG03577,MSL,AFR,male,#40E0D0,AFRICA
3.9583679810656833,0.47765101409007443,-0.20403602643524674,HG03578,MSL,AFR,female,#40E0D0,AFRICA
4.286019354473289,-0.3435664750491623,-0.32381666728388725,HG03583,MSL,AFR,female,#40E0D0,AFRICA
-0.9381882585043783,0.08321147539646283,0.5647548265080754,HG03585,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.6246916025922788,-0.5085843860833422,1.2808811533920652,HG03589,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.9334551779348439,-0.07073986863448942,0.5736994405439542,HG03593,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.9218121638073603,-0.12403705792365037,0.7619931030113282,HG03594,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.19759611961768372,0.01591072544859167,0.44770415179614825,HG03595,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.7883934771879422,0.19181646383941545,1.4008201619771918,HG03598,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.2039865131934662,-0.7157639992738559,1.2806275564627283,HG03600,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.8786904953684003,0.33941955353465314,0.7969693127379065,HG03603,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.6244990465536284,-0.2307239507736611,0.6526165677947144,HG03604,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.5782473829190072,0.47880068438454326,0.3401922393634726,HG03607,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.51594052177162,0.04690805931767798,1.428561165433402,HG03611,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.925510010618834,-0.09225552900060568,1.5386158019690068,HG03615,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.9090281224681694,-0.08526985639579578,0.6364662347237837,HG03616,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.2977265547977572,-0.35662631747146867,0.2374529215651097,HG03619,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.7043414871502856,-1.323822918551985,0.7845169360125208,HG03624,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.1728715174129105,-0.21211284161940971,1.659728175892308,HG03625,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.2274986427868955,-0.678001401905718,0.6999269158935194,HG03629,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.6476657432118516,-0.8204625932313695,1.1884023173987899,HG03631,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.2015260024651169,-1.2136685883248575,0.8814299270742032,HG03634,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-0.91964831832267,-0.06696539911817874,0.32739394056427445,HG03636,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.488447089332525,-0.2700362768597813,0.5089534055465849,HG03640,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.2142023244299949,-0.41474339330191273,0.1791568996159471,HG03642,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0880329977572778,0.5285574913868245,0.7683704621187426,HG03643,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.7628531982012484,-1.093127691154364,1.018062625120632,HG03644,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.283540583760112,-1.0767988901370205,0.5623071274759099,HG03645,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9239710650786005,-0.01601557211565006,0.4482417128466335,HG03646,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.3174490061538384,-0.6381952018913332,0.9093621675348473,HG03649,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.0666447507524746,0.4741036459103546,0.7886761419536227,HG03652,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-0.45136071916946446,-0.19982904870758536,0.4036641416154756,HG03653,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-0.6494116092399357,-0.9690076302855517,-0.15889886880197548,HG03660,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.4050491679663837,-0.5260017081756458,0.9632485591256209,HG03663,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-0.5678019597982612,0.1659398095136993,0.9479596169332699,HG03667,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.1542152086499065,-0.46042073281754636,1.1505714653695858,HG03668,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.8734465011930108,-1.0822630096777688,0.6280346891091784,HG03672,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.7085068024572031,-0.41954887939750196,0.8457061985211813,HG03673,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0062072479463395,0.5806924136858301,0.4560656048363816,HG03679,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.016412234135977,-0.10002809018385021,0.7351743905411511,HG03680,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8451376474806738,-0.1537367960147371,1.3999636329532499,HG03681,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0132532855547605,0.6441453007509425,1.0000413534629615,HG03684,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9798896145435214,0.3889960390613604,1.0845811574138569,HG03685,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.6222353886660951,-0.026669142237166574,1.3662937168783869,HG03686,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.47488280627717505,-0.3538035058136459,0.9092754030137103,HG03687,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.6087894199696713,-1.0562599803371986,0.6020221517835881,HG03689,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9471317645941986,-0.17432170804162925,0.70786701875537,HG03690,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0467551891008515,-0.8247545876962378,0.7504380146200404,HG03691,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.5008205706018588,-0.3522679494122413,1.1166954936049387,HG03692,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.7968307075288746,-0.24056568964338862,1.1182633741749735,HG03693,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.2661899328296256,0.6216825648522971,0.6482069678300395,HG03694,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.9142401508129623,-0.34869224060203935,0.8432620496296003,HG03695,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0421250125823525,-0.5189161587440115,0.9066484342511405,HG03696,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.38948559185080806,0.18646044521021338,1.1041076002596164,HG03697,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.813080661376178,0.15754747182957526,0.9211395675736304,HG03698,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.4073222436943142,-0.298093734411839,1.3745727408077901,HG03702,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.285409789100292,-0.349384147274499,0.2024550982595385,HG03703,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.1235278940473035,0.12743664863830442,0.15347378995291364,HG03705,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.1622553521033188,-0.0021142458282379937,0.5184028954868862,HG03706,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.3977931337648966,-0.8357549283472234,0.4953394057859902,HG03708,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-1.3460316588879027,-0.5468848838646212,0.73824453852507,HG03709,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.143619581935296,-0.21091865567392715,0.4532612161066313,HG03711,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.4387222953990766,-0.5752547244022786,1.2469638321780132,HG03713,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.6503394328329453,-0.7759368404637602,0.7584093500536057,HG03714,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.572264165922066,0.15457652212984657,0.6097526893558182,HG03716,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.43675824784374856,-0.4519501267107906,0.9566361268219984,HG03717,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.3950339659118255,0.25777058200344244,0.12952312057095056,HG03718,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8551119237363956,0.5789941455497195,1.2110287479700321,HG03720,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.9366324328688603,-0.17692038881339553,0.8702858909086947,HG03722,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9500771321291026,-0.5290480129481967,0.7369265086760199,HG03727,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.1999317820920272,0.08312186164917157,1.1718319271966722,HG03729,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.055877219764721,-0.4918851084022782,2.0772464399211668,HG03730,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.257780208026338,-0.6837669376324346,0.9932280565132604,HG03731,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.080286868670746,0.27972273898107713,0.6811170583462398,HG03733,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.3050867941989628,-0.009162417157570664,0.4634850058505348,HG03736,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.1466357597710133,-0.6232708649905915,0.66931548922927,HG03738,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.6909983145767535,-1.1791400115560442,0.05060877474847732,HG03740,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.4346650934413596,-0.17294547039230604,0.43749350000129894,HG03741,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.6977265999898651,-0.6975508575656962,1.2657027974860573,HG03742,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.9378826532993146,0.19383998300334093,-0.06871432793505543,HG03743,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.047802744321565,-0.26803901178573,0.7682578095350407,HG03744,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.3456418577676825,-1.5625537590651815,1.0411847182677199,HG03745,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.9968119082300847,-0.16289645809437178,1.0473468380934208,HG03746,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.41434452699020274,-0.10633204043164395,0.6179203847993758,HG03750,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.1394111844665216,-1.2758096212567764,-0.20017414951254603,HG03752,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.958748831130318,-0.8040954721324395,1.1785746832162105,HG03753,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.1451402215192568,0.29911024304142847,0.7400127302025932,HG03754,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0944896180859154,0.011074575482682644,0.48348721240435516,HG03755,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.3268192767296574,-0.13454718058027462,0.485881664474465,HG03756,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.7722065661820153,0.038866512726757556,0.6507694478065892,HG03757,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.3085951297435672,-0.5575000179636221,0.37232101711865434,HG03760,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.1512153832719818,-0.08292832063796998,1.2665987332858561,HG03762,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-1.0304191284123005,-1.4764409898788098,0.5005820141104707,HG03765,PJL,SAS,female,#AF7AC5,SOUTH ASIA
-0.6732369470529124,-0.3872421190243137,-0.4098873020820358,HG03767,PJL,SAS,male,#AF7AC5,SOUTH ASIA
-0.7169254743403921,-0.4975679662571523,0.3615712869875027,HG03770,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9351518833564775,-0.44682446308257573,-0.0021368841989137114,HG03771,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.5572180522813645,-0.5471788512490423,0.9685065764286138,HG03772,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.2627147233493121,0.4064129209299368,-0.011237818984926979,HG03773,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.5048919286923502,-0.4562229618957038,0.9049937387226785,HG03774,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.8040130200804835,0.19891776409005724,1.12317250915038,HG03775,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0856452964772383,-0.7969462361708625,0.34292828852439083,HG03777,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.42740358060113,-0.6526123724594671,0.6020912575899331,HG03778,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8066936177796827,0.4729088727169311,0.8937537190386806,HG03779,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.6869444219130176,-0.33946901168972354,0.7367651575499576,HG03780,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.225441426452235,-0.2503295060362756,0.983332569713482,HG03781,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.6303944576701466,-0.2556226436463289,1.1021104034373754,HG03782,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9220515934590572,0.28039941503543026,0.30011314644371934,HG03784,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9731425460333144,0.060335516040837985,0.12760314769096884,HG03785,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.05213544442111791,-0.5141056680295306,0.9969658691889643,HG03786,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.7672358949518375,-0.7748539329580462,-0.18610801536269342,HG03787,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.124207032501622,-0.38649449028339067,0.32302947946976085,HG03788,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0237410269147509,-0.9896192567564309,0.6001884028429615,HG03789,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0627499178683544,-0.3096318220669235,1.1304310976575098,HG03790,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.23319167672817326,0.22101596334055895,0.2850455223304547,HG03792,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8065196468852937,-0.9193970997925439,0.5900241813211999,HG03793,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.2900360594927074,0.5020045201891498,0.9891634579219524,HG03796,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.9783780906241413,-0.027287315041755925,0.9282816727637656,HG03800,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.207247842501764,0.4260480847948941,0.6555106668703324,HG03802,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.9773508047104387,0.24950202118828513,1.2660677310389095,HG03803,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.7823209248223377,0.06464620488650599,1.3974608400406936,HG03805,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.1159766135647657,0.09881037546836759,0.4484937725099318,HG03808,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.8704227684573702,-0.25681315930073056,0.9541394988179518,HG03809,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.9911414888432236,0.25479617419083117,0.5753780908676637,HG03812,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.0855948024112716,0.5056256565777215,0.27584260998707555,HG03814,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.7496083405541815,0.2396303876528678,0.7148749209492946,HG03815,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.7177925476415816,-0.03837977495832314,1.209762771778785,HG03817,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.7495238457795949,-0.4065550473133288,0.9692717967346488,HG03821,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.560400048103845,0.2488132052944375,0.41986776408815113,HG03823,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.6353715347289657,-0.5898737176509314,-0.1115535219700154,HG03824,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.2888092774694784,-0.29053893077331194,0.7497436437583034,HG03826,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.6513873792423193,-0.18307559451786373,1.0264013264353034,HG03829,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.3973108748328884,-0.02028347877258242,0.7088238673387622,HG03830,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.3273301455916926,0.21050488341827142,0.837444867868389,HG03832,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.0234889522035626,-0.2768480831669963,0.5417509435587965,HG03833,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.8264521129911042,-1.3417096706957894,0.17368577200213323,HG03836,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.149277599016555,-0.6801378589328455,-0.1770503463599015,HG03837,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.402816880061189,0.06428635248398488,1.1372578822837904,HG03838,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.7731168918065694,-0.08279566988639818,0.6236701100708332,HG03844,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.4154010045312259,-0.3165509826924352,0.5983553665044548,HG03846,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.3455613561492201,-0.3101650026515931,1.186104771639045,HG03848,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.971027961616169,0.0795575526329794,0.9102088759405113,HG03849,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9886233811703231,0.086717630244153,0.5538120100768914,HG03850,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.7820187041350029,-0.554840091933887,1.124487733662575,HG03851,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8541737061883555,-0.027949748945957663,1.0194167646446934,HG03854,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.2535119787805749,-0.8318657830992621,0.5985750257349763,HG03856,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.6621180186679403,0.06877313819738604,0.6015988415562508,HG03857,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.3092513904560172,-0.4105386240044449,0.4597835709689145,HG03858,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0014582055340298,0.0306527676257625,1.243237012676114,HG03861,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.5620861501873866,-0.17224043934821529,0.8887229206910604,HG03862,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9976085533121898,-0.8457872995611013,0.9112302461622135,HG03863,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.6564685140465036,-0.5528077348282584,0.7553242979320196,HG03864,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0644632755844814,-0.41739775263285905,1.1393769011446995,HG03866,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8798333287185992,-0.2109819254447461,0.7150973826815631,HG03867,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.23445315524451912,-1.2228917016446748,0.6538444515480819,HG03868,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.8033030582265817,-0.28585605571971273,0.8854663775725934,HG03869,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.1342370003548443,-0.005787413506502322,1.4492322611074335,HG03870,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.004421258490855,-0.18646014305053274,0.49835889285265733,HG03871,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0648415456129008,-0.5343320690427742,0.2351478416674923,HG03872,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.1712628937620129,-0.5948659425567763,0.7030931185337624,HG03873,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-0.333140433735993,-0.7807351121405497,0.9964858065154282,HG03874,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.6077306115575105,-1.3461522091545082,0.138722287863726,HG03875,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.3264420818797735,-0.8042336130388493,1.5862303595939924,HG03882,ITU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0252743802020652,-0.8591646436014101,0.8460292381978921,HG03884,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.6892811537786193,0.2992396009055909,0.4747298807013007,HG03885,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.6140142418702932,-0.018007933031872248,1.1119583160241602,HG03886,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.3698065920158218,-0.08348513837177575,1.6932270224646377,HG03887,STU,SAS,male,#AF7AC5,SOUTH ASIA
-1.267309362773425,-0.4984696555229217,0.7890047276589098,HG03888,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.5597331193796125,0.014438813089845966,0.9235455255280247,HG03890,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.94253147357448,0.5026536816298502,1.3771044061471525,HG03894,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.1490363019750696,-0.0822013773492646,0.8753471911510969,HG03895,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9269872950250554,0.3981874931934358,0.9977184637969121,HG03896,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8687241845043618,-0.852728455951325,0.4547452414940699,HG03897,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.9580940871134209,-0.7132422568274801,1.043368373523239,HG03898,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.4087498513762455,-0.37760687266876614,1.5296098929907362,HG03899,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.8269116549632031,-0.32216776445719564,1.2163238439828508,HG03900,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.02994157879783598,-1.2108270801464216,0.14066542614859967,HG03902,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.6899288699665789,-0.04963637517645461,1.1628809878297168,HG03905,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.8106439213491246,0.6653423090537666,0.3115782204046916,HG03907,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.255025164552211,0.09319374098774102,0.6715589476589288,HG03908,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.41983198121072623,-0.10784883889988767,0.636937361761772,HG03910,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.3405254736704613,-0.7014325986346195,0.8516687447718657,HG03911,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.47990542636289363,0.15021079153628247,1.3744713980175902,HG03913,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.0533178643274774,-0.7084170242315115,0.40840815768633304,HG03914,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.376672783309532,-1.3708703241872517,0.8171777152638012,HG03916,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.1078864630330796,0.5745584681844477,1.2164715317126937,HG03917,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.4047341529836874,-0.7592182368915723,1.0535613354621407,HG03919,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.4719523873411936,-0.07891028646642047,1.0888341890845696,HG03920,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.6641683843230622,-1.1495317221260017,0.7317343683062599,HG03922,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.046610334507086,0.0795394468288031,0.6693050420551373,HG03925,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.2138736816746252,-0.5793361723710866,1.4076111919356733,HG03926,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-1.4084252584499073,-0.10355690539774658,0.8017621253310687,HG03928,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.9587370620225742,0.416568704238125,1.0088356707404122,HG03931,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.0151996540459365,-0.13943850225401036,0.7625305212577772,HG03934,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-0.7078231218033023,-0.12209503853100104,0.5786788407400436,HG03937,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.0021189811461735,-0.15440472494909896,1.0829991510826524,HG03940,BEB,SAS,female,#AF7AC5,SOUTH ASIA
-1.6987764161012666,-0.3363405521400299,1.290082951989073,HG03941,BEB,SAS,male,#AF7AC5,SOUTH ASIA
-0.9982903772390458,0.17019029658913812,1.1253423952766535,HG03943,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.5145090287381249,-0.31137046277229197,0.6670621305562507,HG03944,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.49839875211238505,-0.7706297080455206,1.1070323914093254,HG03945,STU,SAS,female,#AF7AC5,SOUTH ASIA
-0.47963857346069944,0.4696029668195913,0.9917371744397065,HG03947,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.0844013223454965,0.40568888855868823,1.4076515979910735,HG03949,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.29465768513243,-0.5871750497577567,1.0531866974821518,HG03950,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.5665175727483776,0.30115764897960073,0.7206994712102258,HG03951,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.2902040516326019,-0.08430354958991425,0.4721168900275075,HG03953,STU,SAS,male,#AF7AC5,SOUTH ASIA
-0.9568604536365883,-0.8169914524264593,1.040171922669416,HG03955,STU,SAS,female,#AF7AC5,SOUTH ASIA
-1.4056178656788656,-0.04175274251601846,0.860488064533495,HG03960,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.183521540301328,-0.4150580413136259,0.5321367279179908,HG03963,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-0.43138008417473545,0.6713789321693009,1.5305950188585447,HG03965,ITU,SAS,male,#AF7AC5,SOUTH ASIA
-1.0519627462715841,-1.3250739426799658,0.5139408164018674,HG03967,ITU,SAS,male,#AF7AC5,SOUTH ASIA
